graph_label,graph_family,method,n,m,max_degree,max_congestion,runtime_seconds,status
house_of_graphs_0001,.,kolman,14,13,13,1,0.0,ok
house_of_graphs_0001,.,okamoto_exact,14,13,13,1,5.57,ok
house_of_graphs_0021,.,kolman,14,13,6,1,0.0,ok
house_of_graphs_0021,.,okamoto_exact,14,13,6,1,7.07,ok
house_of_graphs_0041,.,kolman,14,21,3,5,0.01,ok
house_of_graphs_0041,.,okamoto_exact,14,21,3,5,7.66,ok
house_of_graphs_0061,.,kolman,14,36,6,12,0.01,ok
house_of_graphs_0061,.,okamoto_exact,14,36,6,12,7.02,ok
house_of_graphs_0081,.,kolman,19,52,6,20,0.34,ok
house_of_graphs_0081,.,okamoto_exact,19,52,6,13,5143.73,ok
house_of_graphs_0101,.,kolman,19,53,7,21,0.38,ok
house_of_graphs_0101,.,okamoto_exact,19,53,7,12,5745.5,ok
house_of_graphs_0121,.,kolman,19,51,7,17,0.39,ok
house_of_graphs_0121,.,okamoto_exact,19,51,7,12,2976.66,ok
house_of_graphs_0141,.,kolman,19,56,7,23,0.26,ok
house_of_graphs_0141,.,okamoto_exact,19,56,7,14,2760.04,ok
house_of_graphs_0161,.,kolman,18,27,3,5,0.07,ok
house_of_graphs_0161,.,okamoto_exact,18,27,3,5,818.56,ok
house_of_graphs_0181,.,kolman,17,37,5,13,0.07,ok
house_of_graphs_0181,.,okamoto_exact,17,37,5,9,269.76,ok
house_of_graphs_0201,.,kolman,18,27,3,6,0.08,ok
house_of_graphs_0201,.,okamoto_exact,18,27,3,5,792.27,ok
house_of_graphs_0221,.,kolman,18,28,4,8,0.11,ok
house_of_graphs_0221,.,okamoto_exact,18,28,4,5,780.91,ok
house_of_graphs_0241,.,kolman,19,33,6,10,0.34,ok
house_of_graphs_0241,.,okamoto_exact,19,33,6,6,2072.2,ok
house_of_graphs_0261,.,kolman,16,24,4,5,0.02,ok
house_of_graphs_0261,.,okamoto_exact,16,24,4,5,91.4,ok
house_of_graphs_0281,.,kolman,19,36,6,11,0.31,ok
house_of_graphs_0281,.,okamoto_exact,19,36,6,7,4794.9,ok
house_of_graphs_0301,.,kolman,16,24,3,5,0.02,ok
house_of_graphs_0301,.,okamoto_exact,16,24,3,5,72.04,ok
house_of_graphs_0321,.,kolman,18,27,3,6,0.07,ok
house_of_graphs_0321,.,okamoto_exact,18,27,3,5,810.35,ok
house_of_graphs_0341,.,kolman,17,68,8,28,0.17,ok
house_of_graphs_0341,.,okamoto_exact,17,68,8,14,176.64,ok
house_of_graphs_0361,.,kolman,14,13,6,1,0.0,ok
house_of_graphs_0361,.,okamoto_exact,14,13,6,1,6.0,ok
house_of_graphs_0381,.,kolman,18,27,3,8,0.11,ok
house_of_graphs_0381,.,okamoto_exact,18,27,3,6,782.77,ok
house_of_graphs_0401,.,kolman,16,72,9,28,0.06,ok
house_of_graphs_0401,.,okamoto_exact,16,72,9,16,58.44,ok
house_of_graphs_0421,.,kolman,15,14,4,1,0.0,ok
house_of_graphs_0421,.,okamoto_exact,15,14,4,1,21.86,ok
house_of_graphs_0441,.,kolman,18,27,3,7,0.08,ok
house_of_graphs_0441,.,okamoto_exact,18,27,3,6,792.04,ok
house_of_graphs_0461,.,kolman,18,27,3,8,0.11,ok
house_of_graphs_0461,.,okamoto_exact,18,27,3,6,772.47,ok
house_of_graphs_0481,.,kolman,18,43,9,9,0.06,ok
house_of_graphs_0481,.,okamoto_exact,18,43,9,7,994.74,ok
house_of_graphs_0501,.,kolman,19,46,11,12,0.13,ok
house_of_graphs_0501,.,okamoto_exact,19,46,11,8,2885.14,ok
house_of_graphs_0521,.,kolman,19,47,11,12,0.25,ok
house_of_graphs_0521,.,okamoto_exact,19,47,11,9,3211.91,ok
house_of_graphs_0541,.,kolman,19,45,9,9,0.29,ok
house_of_graphs_0541,.,okamoto_exact,19,45,9,7,5612.05,ok
house_of_graphs_0561,.,kolman,19,47,10,10,0.19,ok
house_of_graphs_0561,.,okamoto_exact,19,47,10,9,5638.25,ok
house_of_graphs_0581,.,kolman,19,46,9,10,0.16,ok
house_of_graphs_0581,.,okamoto_exact,19,46,9,8,2545.82,ok
house_of_graphs_0601,.,kolman,19,45,10,10,0.19,ok
house_of_graphs_0601,.,okamoto_exact,19,45,10,8,3212.16,ok
house_of_graphs_0621,.,kolman,19,48,10,10,0.23,ok
house_of_graphs_0621,.,okamoto_exact,19,48,10,9,2828.48,ok
house_of_graphs_0641,.,kolman,19,47,11,11,0.19,ok
house_of_graphs_0641,.,okamoto_exact,19,47,11,8,3220.36,ok
house_of_graphs_0661,.,kolman,19,46,10,10,0.3,ok
house_of_graphs_0661,.,okamoto_exact,19,46,10,8,4984.02,ok
house_of_graphs_0681,.,kolman,19,45,9,10,0.18,ok
house_of_graphs_0681,.,okamoto_exact,19,45,9,6,2935.52,ok
house_of_graphs_0701,.,kolman,19,46,9,10,0.17,ok
house_of_graphs_0701,.,okamoto_exact,19,46,9,9,2779.67,ok
house_of_graphs_0721,.,kolman,19,45,9,9,0.19,ok
house_of_graphs_0721,.,okamoto_exact,19,45,9,7,2876.19,ok
house_of_graphs_0741,.,kolman,19,46,10,11,0.22,ok
house_of_graphs_0741,.,okamoto_exact,19,46,10,7,3389.04,ok
house_of_graphs_0761,.,kolman,19,46,10,11,0.12,ok
house_of_graphs_0761,.,okamoto_exact,19,46,10,9,2952.49,ok
house_of_graphs_0781,.,kolman,19,45,10,11,0.27,ok
house_of_graphs_0781,.,okamoto_exact,19,45,10,8,5413.64,ok
house_of_graphs_0801,.,kolman,19,47,9,11,0.18,ok
house_of_graphs_0801,.,okamoto_exact,19,47,9,8,5364.69,ok
house_of_graphs_0821,.,kolman,19,46,9,10,0.19,ok
house_of_graphs_0821,.,okamoto_exact,19,46,9,8,5389.29,ok
house_of_graphs_0841,.,kolman,19,46,9,11,0.17,ok
house_of_graphs_0841,.,okamoto_exact,19,46,9,9,2520.91,ok
house_of_graphs_0861,.,kolman,19,43,8,9,0.18,ok
house_of_graphs_0861,.,okamoto_exact,19,43,8,7,3060.99,ok
house_of_graphs_0881,.,kolman,16,23,4,7,0.02,ok
house_of_graphs_0881,.,okamoto_exact,16,23,4,5,96.94,ok
house_of_graphs_0901,.,kolman,17,24,4,5,0.04,ok
house_of_graphs_0901,.,okamoto_exact,17,24,4,5,297.9,ok
house_of_graphs_0921,.,kolman,18,26,4,7,0.08,ok
house_of_graphs_0921,.,okamoto_exact,18,26,4,5,979.13,ok
house_of_graphs_0941,.,kolman,18,26,5,8,0.11,ok
house_of_graphs_0941,.,okamoto_exact,18,26,5,5,1001.82,ok
house_of_graphs_0961,.,kolman,18,26,4,6,0.11,ok
house_of_graphs_0961,.,okamoto_exact,18,26,4,5,1053.41,ok
house_of_graphs_0981,.,kolman,18,26,4,7,0.11,ok
house_of_graphs_0981,.,okamoto_exact,18,26,4,5,1013.11,ok
house_of_graphs_1001,.,kolman,18,24,4,5,0.11,ok
house_of_graphs_1001,.,okamoto_exact,18,24,4,4,886.73,ok
house_of_graphs_1021,.,kolman,18,26,4,8,0.11,ok
house_of_graphs_1021,.,okamoto_exact,18,26,4,5,1053.93,ok
house_of_graphs_1041,.,kolman,18,26,5,6,0.11,ok
house_of_graphs_1041,.,okamoto_exact,18,26,5,5,1057.01,ok
house_of_graphs_1061,.,kolman,18,25,4,6,0.13,ok
house_of_graphs_1061,.,okamoto_exact,18,25,4,5,1006.07,ok
house_of_graphs_1081,.,kolman,18,24,4,7,0.11,ok
house_of_graphs_1081,.,okamoto_exact,18,24,4,4,899.58,ok
house_of_graphs_1101,.,kolman,18,25,4,6,0.07,ok
house_of_graphs_1101,.,okamoto_exact,18,25,4,4,888.58,ok
house_of_graphs_1121,.,kolman,18,25,4,7,0.13,ok
house_of_graphs_1121,.,okamoto_exact,18,25,4,5,1047.2,ok
house_of_graphs_1141,.,kolman,18,27,5,8,0.07,ok
house_of_graphs_1141,.,okamoto_exact,18,27,5,6,995.2,ok
house_of_graphs_1161,.,kolman,18,27,4,7,0.13,ok
house_of_graphs_1161,.,okamoto_exact,18,27,4,5,1048.13,ok
house_of_graphs_1181,.,kolman,18,25,4,5,0.07,ok
house_of_graphs_1181,.,okamoto_exact,18,25,4,5,1016.1,ok
house_of_graphs_1201,.,kolman,18,27,4,7,0.29,ok
house_of_graphs_1201,.,okamoto_exact,18,27,4,5,1045.2,ok
house_of_graphs_1221,.,kolman,18,24,4,6,0.07,ok
house_of_graphs_1221,.,okamoto_exact,18,24,4,5,1072.82,ok
house_of_graphs_1241,.,kolman,18,25,4,6,0.11,ok
house_of_graphs_1241,.,okamoto_exact,18,25,4,5,1039.38,ok
house_of_graphs_1261,.,kolman,18,25,4,7,0.07,ok
house_of_graphs_1261,.,okamoto_exact,18,25,4,5,982.45,ok
house_of_graphs_1281,.,kolman,14,28,4,6,0.04,ok
house_of_graphs_1281,.,okamoto_exact,14,28,4,4,6.71,ok
house_of_graphs_1301,.,kolman,19,38,4,6,0.44,ok
house_of_graphs_1301,.,okamoto_exact,19,38,4,6,4483.4,ok
house_of_graphs_1321,.,kolman,18,54,6,12,0.07,ok
house_of_graphs_1321,.,okamoto_exact,18,54,6,10,1039.63,ok
house_of_graphs_1341,.,kolman,14,21,3,4,0.19,ok
house_of_graphs_1341,.,okamoto_exact,14,21,3,3,7.72,ok
house_of_graphs_1361,.,kolman,16,59,9,24,0.02,ok
house_of_graphs_1361,.,okamoto_exact,16,59,9,13,85.66,ok
house_of_graphs_1381,.,kolman,19,70,11,19,0.18,ok
house_of_graphs_1381,.,okamoto_exact,19,70,11,14,2684.88,ok
house_of_graphs_1401,.,kolman,19,79,11,22,0.34,ok
house_of_graphs_1401,.,okamoto_exact,19,79,11,16,5936.66,ok
house_of_graphs_1421,.,kolman,14,28,4,8,0.01,ok
house_of_graphs_1421,.,okamoto_exact,14,28,4,8,6.37,ok
house_of_graphs_1441,.,kolman,18,36,4,6,0.07,ok
house_of_graphs_1441,.,okamoto_exact,18,36,4,6,863.66,ok
house_of_graphs_1461,.,kolman,16,96,12,46,0.08,ok
house_of_graphs_1461,.,okamoto_exact,16,96,12,22,48.45,ok
house_of_graphs_1481,.,kolman,19,171,18,88,0.15,ok
house_of_graphs_1481,.,okamoto_exact,19,171,18,18,952.52,ok
house_of_graphs_1501,.,kolman,14,33,6,12,0.53,ok
house_of_graphs_1501,.,okamoto_exact,14,33,6,8,8.84,ok
house_of_graphs_1521,.,kolman,16,28,5,8,0.02,ok
house_of_graphs_1521,.,okamoto_exact,16,28,5,6,73.97,ok
house_of_graphs_1541,.,kolman,18,48,6,14,0.07,ok
house_of_graphs_1541,.,okamoto_exact,18,48,6,14,709.96,ok
house_of_graphs_1561,.,kolman,16,32,4,10,0.02,ok
house_of_graphs_1561,.,okamoto_exact,16,32,4,8,73.35,ok
house_of_graphs_1581,.,kolman,16,32,4,8,0.13,ok
house_of_graphs_1581,.,okamoto_exact,16,32,4,8,73.8,ok
house_of_graphs_1601,.,kolman,18,36,4,10,0.08,ok
house_of_graphs_1601,.,okamoto_exact,18,36,4,10,628.83,ok
house_of_graphs_1621,.,kolman,16,26,5,8,0.1,ok
house_of_graphs_1621,.,okamoto_exact,16,26,5,6,93.47,ok
house_of_graphs_1641,.,kolman,19,30,6,7,0.29,ok
house_of_graphs_1641,.,okamoto_exact,19,30,6,5,5332.97,ok
house_of_graphs_1661,.,kolman,14,21,3,6,0.01,ok
house_of_graphs_1661,.,okamoto_exact,14,21,3,5,7.57,ok
house_of_graphs_1681,.,kolman,19,42,6,14,0.19,ok
house_of_graphs_1681,.,okamoto_exact,19,42,6,9,5093.09,ok
house_of_graphs_1701,.,kolman,18,54,6,18,0.07,ok
house_of_graphs_1701,.,okamoto_exact,18,54,6,14,699.21,ok
house_of_graphs_1721,.,kolman,14,15,3,3,0.11,ok
house_of_graphs_1721,.,okamoto_exact,14,15,3,3,7.73,ok
house_of_graphs_1741,.,kolman,16,24,3,5,0.02,ok
house_of_graphs_1741,.,okamoto_exact,16,24,3,4,86.13,ok
house_of_graphs_1761,.,kolman,16,32,10,11,0.02,ok
house_of_graphs_1761,.,okamoto_exact,16,32,10,10,84.7,ok
house_of_graphs_1781,.,kolman,15,50,10,24,0.02,ok
house_of_graphs_1781,.,okamoto_exact,15,50,10,13,23.29,ok
house_of_graphs_1801,.,kolman,17,42,14,24,0.03,ok
house_of_graphs_1801,.,okamoto_exact,17,42,14,15,259.04,ok
house_of_graphs_1821,.,kolman,19,78,13,39,0.11,ok
house_of_graphs_1821,.,okamoto_exact,19,78,13,17,2094.16,ok
house_of_graphs_1841,.,kolman,19,43,6,14,0.11,ok
house_of_graphs_1841,.,okamoto_exact,19,43,6,10,2426.71,ok
house_of_graphs_1861,.,kolman,15,23,4,5,0.01,ok
house_of_graphs_1861,.,okamoto_exact,15,23,4,4,25.67,ok
house_of_graphs_1881,.,kolman,14,16,3,3,0.01,ok
house_of_graphs_1881,.,okamoto_exact,14,16,3,3,7.9,ok
house_of_graphs_1901,.,kolman,15,16,3,3,0.02,ok
house_of_graphs_1901,.,okamoto_exact,15,16,3,3,25.64,ok
house_of_graphs_1921,.,kolman,19,32,8,7,0.13,ok
house_of_graphs_1921,.,okamoto_exact,19,32,8,5,3174.81,ok
house_of_graphs_1941,.,kolman,14,7,1,,,invalid_graph
house_of_graphs_1941,.,okamoto_exact,14,7,1,,,invalid_graph
house_of_graphs_1961,.,kolman,14,29,6,7,0.01,ok
house_of_graphs_1961,.,okamoto_exact,14,29,6,5,7.58,ok
house_of_graphs_1981,.,kolman,16,56,7,16,0.02,ok
house_of_graphs_1981,.,okamoto_exact,16,56,7,15,62.44,ok
house_of_graphs_0002,.,kolman,15,14,14,1,0.0,ok
house_of_graphs_0002,.,okamoto_exact,15,14,14,1,17.66,ok
house_of_graphs_0022,.,kolman,15,14,5,1,0.0,ok
house_of_graphs_0022,.,okamoto_exact,15,14,5,1,21.94,ok
house_of_graphs_0042,.,kolman,14,21,3,6,0.01,ok
house_of_graphs_0042,.,okamoto_exact,14,21,3,5,6.99,ok
house_of_graphs_0062,.,kolman,18,18,2,,,invalid_graph
house_of_graphs_0062,.,okamoto_exact,18,18,2,,,invalid_graph
house_of_graphs_0082,.,kolman,19,53,6,19,0.26,ok
house_of_graphs_0082,.,okamoto_exact,19,53,6,13,6544.76,ok
house_of_graphs_0102,.,kolman,19,53,6,19,0.21,ok
house_of_graphs_0102,.,okamoto_exact,19,53,6,13,3877.07,ok
house_of_graphs_0122,.,kolman,19,53,7,22,0.19,ok
house_of_graphs_0122,.,okamoto_exact,19,53,7,12,5753.53,ok
house_of_graphs_0142,.,kolman,19,54,8,17,0.19,ok
house_of_graphs_0142,.,okamoto_exact,19,54,8,12,2098.88,ok
house_of_graphs_0162,.,kolman,16,24,3,4,0.02,ok
house_of_graphs_0162,.,okamoto_exact,16,24,3,3,85.55,ok
house_of_graphs_0182,.,kolman,18,43,5,16,0.07,ok
house_of_graphs_0182,.,okamoto_exact,18,43,5,11,868.09,ok
house_of_graphs_0202,.,kolman,16,48,7,20,0.09,ok
house_of_graphs_0202,.,okamoto_exact,16,48,7,13,70.03,ok
house_of_graphs_0222,.,kolman,18,32,5,8,0.08,ok
house_of_graphs_0222,.,okamoto_exact,18,32,5,7,919.13,ok
house_of_graphs_0242,.,kolman,19,32,6,9,0.32,ok
house_of_graphs_0242,.,okamoto_exact,19,32,6,6,4328.57,ok
house_of_graphs_0262,.,kolman,16,18,3,3,0.02,ok
house_of_graphs_0262,.,okamoto_exact,16,18,3,3,86.12,ok
house_of_graphs_0282,.,kolman,19,33,6,8,0.27,ok
house_of_graphs_0282,.,okamoto_exact,19,33,6,6,4247.14,ok
house_of_graphs_0302,.,kolman,16,24,3,6,0.02,ok
house_of_graphs_0302,.,okamoto_exact,16,24,3,4,77.34,ok
house_of_graphs_0322,.,kolman,18,27,3,6,0.08,ok
house_of_graphs_0322,.,okamoto_exact,18,27,3,5,793.27,ok
house_of_graphs_0342,.,kolman,18,27,6,3,0.07,ok
house_of_graphs_0342,.,okamoto_exact,18,27,6,3,1082.85,ok
house_of_graphs_0362,.,kolman,14,15,3,2,0.01,ok
house_of_graphs_0362,.,okamoto_exact,14,15,3,2,8.12,ok
house_of_graphs_0382,.,kolman,18,27,3,8,0.07,ok
house_of_graphs_0382,.,okamoto_exact,18,27,3,6,758.46,ok
house_of_graphs_0402,.,kolman,18,81,9,24,0.06,ok
house_of_graphs_0402,.,okamoto_exact,18,81,9,16,750.99,ok
house_of_graphs_0422,.,kolman,16,15,4,1,0.01,ok
house_of_graphs_0422,.,okamoto_exact,16,15,4,1,0.0,ok
house_of_graphs_0442,.,kolman,18,27,3,6,0.13,ok
house_of_graphs_0442,.,okamoto_exact,18,27,3,6,764.11,ok
house_of_graphs_0462,.,kolman,18,27,3,5,0.11,ok
house_of_graphs_0462,.,okamoto_exact,18,27,3,4,961.55,ok
house_of_graphs_0482,.,kolman,18,44,10,10,0.1,ok
house_of_graphs_0482,.,okamoto_exact,18,44,10,8,802.58,ok
house_of_graphs_0502,.,kolman,19,43,9,11,0.27,ok
house_of_graphs_0502,.,okamoto_exact,19,43,9,6,2661.69,ok
house_of_graphs_0522,.,kolman,19,44,9,9,0.28,ok
house_of_graphs_0522,.,okamoto_exact,19,44,9,7,5505.15,ok
house_of_graphs_0542,.,kolman,19,46,9,9,0.16,ok
house_of_graphs_0542,.,okamoto_exact,19,46,9,8,2595.61,ok
house_of_graphs_0562,.,kolman,19,44,8,8,0.28,ok
house_of_graphs_0562,.,okamoto_exact,19,44,8,7,5450.64,ok
house_of_graphs_0582,.,kolman,19,47,10,10,0.28,ok
house_of_graphs_0582,.,okamoto_exact,19,47,10,9,5386.79,ok
house_of_graphs_0602,.,kolman,19,43,8,8,0.19,ok
house_of_graphs_0602,.,okamoto_exact,19,43,8,6,5493.4,ok
house_of_graphs_0622,.,kolman,19,45,8,8,0.13,ok
house_of_graphs_0622,.,okamoto_exact,19,45,8,7,4897.33,ok
house_of_graphs_0642,.,kolman,19,44,11,11,0.44,ok
house_of_graphs_0642,.,okamoto_exact,19,44,11,7,6579.18,ok
house_of_graphs_0662,.,kolman,19,47,11,11,0.11,ok
house_of_graphs_0662,.,okamoto_exact,19,47,11,9,2762.4,ok
house_of_graphs_0682,.,kolman,19,46,10,11,0.21,ok
house_of_graphs_0682,.,okamoto_exact,19,46,10,7,5106.44,ok
house_of_graphs_0702,.,kolman,19,47,9,11,0.28,ok
house_of_graphs_0702,.,okamoto_exact,19,47,9,8,5355.26,ok
house_of_graphs_0722,.,kolman,19,46,10,10,0.17,ok
house_of_graphs_0722,.,okamoto_exact,19,46,10,8,2889.14,ok
house_of_graphs_0742,.,kolman,19,47,11,12,0.51,ok
house_of_graphs_0742,.,okamoto_exact,19,47,11,8,5569.4,ok
house_of_graphs_0762,.,kolman,19,44,9,10,0.15,ok
house_of_graphs_0762,.,okamoto_exact,19,44,9,7,2705.47,ok
house_of_graphs_0782,.,kolman,19,43,8,9,0.18,ok
house_of_graphs_0782,.,okamoto_exact,19,43,8,6,5446.83,ok
house_of_graphs_0802,.,kolman,19,48,10,12,0.1,ok
house_of_graphs_0802,.,okamoto_exact,19,48,10,9,2579.8,ok
house_of_graphs_0822,.,kolman,19,47,9,10,0.24,ok
house_of_graphs_0822,.,okamoto_exact,19,47,9,9,2719.53,ok
house_of_graphs_0842,.,kolman,19,47,10,12,0.12,ok
house_of_graphs_0842,.,okamoto_exact,19,47,10,10,2280.29,ok
house_of_graphs_0862,.,kolman,19,44,9,11,0.36,ok
house_of_graphs_0862,.,okamoto_exact,19,44,9,8,5425.1,ok
house_of_graphs_0882,.,kolman,16,22,4,5,0.02,ok
house_of_graphs_0882,.,okamoto_exact,16,22,4,5,104.96,ok
house_of_graphs_0902,.,kolman,17,23,4,5,0.05,ok
house_of_graphs_0902,.,okamoto_exact,17,23,4,4,267.65,ok
house_of_graphs_0922,.,kolman,18,27,4,7,0.09,ok
house_of_graphs_0922,.,okamoto_exact,18,27,4,5,1011.49,ok
house_of_graphs_0942,.,kolman,18,24,4,5,0.07,ok
house_of_graphs_0942,.,okamoto_exact,18,24,4,4,842.43,ok
house_of_graphs_0962,.,kolman,18,26,4,7,0.11,ok
house_of_graphs_0962,.,okamoto_exact,18,26,4,6,991.55,ok
house_of_graphs_0982,.,kolman,18,26,4,8,0.1,ok
house_of_graphs_0982,.,okamoto_exact,18,26,4,5,976.51,ok
house_of_graphs_1002,.,kolman,18,24,4,7,0.1,ok
house_of_graphs_1002,.,okamoto_exact,18,24,4,5,986.68,ok
house_of_graphs_1022,.,kolman,18,27,5,6,0.11,ok
house_of_graphs_1022,.,okamoto_exact,18,27,5,5,929.73,ok
house_of_graphs_1042,.,kolman,18,25,4,7,0.11,ok
house_of_graphs_1042,.,okamoto_exact,18,25,4,5,975.4,ok
house_of_graphs_1062,.,kolman,18,25,4,7,0.14,ok
house_of_graphs_1062,.,okamoto_exact,18,25,4,5,959.51,ok
house_of_graphs_1082,.,kolman,18,25,5,6,0.07,ok
house_of_graphs_1082,.,okamoto_exact,18,25,5,4,804.09,ok
house_of_graphs_1102,.,kolman,18,25,4,6,0.1,ok
house_of_graphs_1102,.,okamoto_exact,18,25,4,5,957.94,ok
house_of_graphs_1122,.,kolman,18,25,4,8,0.07,ok
house_of_graphs_1122,.,okamoto_exact,18,25,4,5,989.53,ok
house_of_graphs_1142,.,kolman,18,26,4,8,0.1,ok
house_of_graphs_1142,.,okamoto_exact,18,26,4,5,956.45,ok
house_of_graphs_1162,.,kolman,18,24,4,7,0.1,ok
house_of_graphs_1162,.,okamoto_exact,18,24,4,5,995.39,ok
house_of_graphs_1182,.,kolman,18,25,4,5,0.07,ok
house_of_graphs_1182,.,okamoto_exact,18,25,4,5,1069.38,ok
house_of_graphs_1202,.,kolman,18,27,4,7,0.11,ok
house_of_graphs_1202,.,okamoto_exact,18,27,4,6,1050.19,ok
house_of_graphs_1222,.,kolman,18,25,5,5,0.24,ok
house_of_graphs_1222,.,okamoto_exact,18,25,5,5,1065.91,ok
house_of_graphs_1242,.,kolman,18,25,4,7,0.11,ok
house_of_graphs_1242,.,okamoto_exact,18,25,4,5,1013.77,ok
house_of_graphs_1262,.,kolman,18,25,4,5,0.07,ok
house_of_graphs_1262,.,okamoto_exact,18,25,4,5,1009.87,ok
house_of_graphs_1282,.,kolman,14,35,5,8,0.05,ok
house_of_graphs_1282,.,okamoto_exact,14,35,5,5,10.43,ok
house_of_graphs_1302,.,kolman,19,38,4,6,0.18,ok
house_of_graphs_1302,.,okamoto_exact,19,38,4,6,2290.64,ok
house_of_graphs_1322,.,kolman,18,54,6,12,0.07,ok
house_of_graphs_1322,.,okamoto_exact,18,54,6,10,1051.11,ok
house_of_graphs_1342,.,kolman,14,21,3,5,0.05,ok
house_of_graphs_1342,.,okamoto_exact,14,21,3,3,8.09,ok
house_of_graphs_1362,.,kolman,16,51,9,16,0.06,ok
house_of_graphs_1362,.,okamoto_exact,16,51,9,11,93.38,ok
house_of_graphs_1382,.,kolman,19,68,11,20,0.27,ok
house_of_graphs_1382,.,okamoto_exact,19,68,11,12,5278.48,ok
house_of_graphs_1402,.,kolman,19,70,14,21,0.2,ok
house_of_graphs_1402,.,okamoto_exact,19,70,14,13,3085.15,ok
house_of_graphs_1422,.,kolman,15,30,4,10,0.01,ok
house_of_graphs_1422,.,okamoto_exact,15,30,4,8,22.47,ok
house_of_graphs_1442,.,kolman,16,24,3,6,0.03,ok
house_of_graphs_1442,.,okamoto_exact,16,24,3,5,75.96,ok
house_of_graphs_1462,.,kolman,16,112,14,54,0.02,ok
house_of_graphs_1462,.,okamoto_exact,16,112,14,26,47.71,ok
house_of_graphs_1482,.,kolman,19,30,6,6,0.3,ok
house_of_graphs_1482,.,okamoto_exact,19,30,6,5,4379.03,ok
house_of_graphs_1502,.,kolman,18,27,3,5,0.08,ok
house_of_graphs_1502,.,okamoto_exact,18,27,3,4,844.4,ok
house_of_graphs_1522,.,kolman,18,27,3,7,0.1,ok
house_of_graphs_1522,.,okamoto_exact,18,27,3,5,1017.25,ok
house_of_graphs_1542,.,kolman,18,24,4,6,0.07,ok
house_of_graphs_1542,.,okamoto_exact,18,24,4,6,875.45,ok
house_of_graphs_1562,.,kolman,18,36,4,10,0.12,ok
house_of_graphs_1562,.,okamoto_exact,18,36,4,8,786.68,ok
house_of_graphs_1582,.,kolman,16,32,4,10,0.02,ok
house_of_graphs_1582,.,okamoto_exact,16,32,4,8,79.08,ok
house_of_graphs_1602,.,kolman,18,36,4,12,0.09,ok
house_of_graphs_1602,.,okamoto_exact,18,36,4,10,659.83,ok
house_of_graphs_1622,.,kolman,16,26,5,8,0.11,ok
house_of_graphs_1622,.,okamoto_exact,16,26,5,6,98.74,ok
house_of_graphs_1642,.,kolman,19,30,6,7,0.4,ok
house_of_graphs_1642,.,okamoto_exact,19,30,6,5,2737.02,ok
house_of_graphs_1662,.,kolman,14,21,3,7,0.01,ok
house_of_graphs_1662,.,okamoto_exact,14,21,3,5,7.81,ok
house_of_graphs_1682,.,kolman,16,48,6,16,0.02,ok
house_of_graphs_1682,.,okamoto_exact,16,48,6,14,55.98,ok
house_of_graphs_1702,.,kolman,18,27,3,5,0.09,ok
house_of_graphs_1702,.,okamoto_exact,18,27,3,5,1014.48,ok
house_of_graphs_1722,.,kolman,14,36,8,14,0.04,ok
house_of_graphs_1722,.,okamoto_exact,14,36,8,12,7.25,ok
house_of_graphs_1742,.,kolman,16,32,4,8,0.02,ok
house_of_graphs_1742,.,okamoto_exact,16,32,4,6,81.3,ok
house_of_graphs_1762,.,kolman,16,31,10,11,0.03,ok
house_of_graphs_1762,.,okamoto_exact,16,31,10,9,77.06,ok
house_of_graphs_1782,.,kolman,15,44,11,22,0.01,ok
house_of_graphs_1782,.,okamoto_exact,15,44,11,13,26.14,ok
house_of_graphs_1802,.,kolman,17,30,15,15,0.05,ok
house_of_graphs_1802,.,okamoto_exact,17,30,15,15,187.86,ok
house_of_graphs_1822,.,kolman,19,70,14,38,0.28,ok
house_of_graphs_1822,.,okamoto_exact,19,70,14,17,4077.63,ok
house_of_graphs_1842,.,kolman,18,64,8,25,0.07,ok
house_of_graphs_1842,.,okamoto_exact,18,64,8,17,747.74,ok
house_of_graphs_1862,.,kolman,15,26,5,7,0.11,ok
house_of_graphs_1862,.,okamoto_exact,15,26,5,6,30.75,ok
house_of_graphs_1882,.,kolman,17,21,5,4,0.04,ok
house_of_graphs_1882,.,okamoto_exact,17,21,5,3,288.07,ok
house_of_graphs_1902,.,kolman,16,17,3,3,0.04,ok
house_of_graphs_1902,.,okamoto_exact,16,17,3,3,89.78,ok
house_of_graphs_1922,.,kolman,19,32,5,8,0.25,ok
house_of_graphs_1922,.,okamoto_exact,19,32,5,7,2702.66,ok
house_of_graphs_1942,.,kolman,16,8,1,,,invalid_graph
house_of_graphs_1942,.,okamoto_exact,16,8,1,,,invalid_graph
house_of_graphs_1962,.,kolman,18,40,8,11,0.07,ok
house_of_graphs_1962,.,okamoto_exact,18,40,8,8,1099.71,ok
house_of_graphs_1982,.,kolman,18,63,7,18,0.11,ok
house_of_graphs_1982,.,okamoto_exact,18,63,7,15,831.67,ok
house_of_graphs_0003,.,kolman,14,13,7,1,0.0,ok
house_of_graphs_0003,.,okamoto_exact,14,13,7,1,6.69,ok
house_of_graphs_0023,.,kolman,15,14,3,1,0.0,ok
house_of_graphs_0023,.,okamoto_exact,15,14,3,1,23.82,ok
house_of_graphs_0043,.,kolman,18,27,3,8,0.08,ok
house_of_graphs_0043,.,okamoto_exact,18,27,3,6,1027.1,ok
house_of_graphs_0063,.,kolman,15,15,2,,,invalid_graph
house_of_graphs_0063,.,okamoto_exact,15,15,2,,,invalid_graph
